months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,payment_Credit Card,payment_Mailed Check
0.5,1,0.023529411764705882,1,1,0,0,1,0.0,1,0.8805970149253731,0.0,1,0,1,0,0,0,1,0,0,0,0
0.0,1,0.047058823529411764,0,1,0,0,1,0.0,1,0.8268656716417909,0.0,1,0,1,0,0,0,0,0,0,0,0
0.5,1,0.3411764705882353,0,0,0,0,0,0.0,1,0.7681592039800995,0.25,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.11764705882352941,0,0,0,0,1,0.0,1,0.5109452736318407,0.25,1,0,1,0,0,0,0,0,1,0,0
0.0,0,0.15294117647058825,0,0,0,0,1,0.0,0,0.5990049751243781,0.0,1,0,1,0,0,0,0,0,1,0,0
0.0,1,0.24705882352941178,0,0,0,0,1,0.0,1,0.6587064676616915,0.5,1,0,1,0,0,0,0,0,1,0,0
0.5,0,0.3529411764705882,0,1,1,1,1,0.5,1,0.5164179104477612,0.5,1,0,0,0,0,0,1,0,0,1,0
0.75,1,0.12941176470588234,0,0,1,0,1,0.0,1,0.7915422885572139,0.25,1,0,1,0,0,1,0,0,0,0,0
0.0,1,0.29411764705882354,0,0,0,0,1,0.0,1,0.645771144278607,0.5,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.29411764705882354,0,0,0,0,1,0.0,1,0.5691542288557214,0.5,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.07058823529411765,1,1,0,0,1,0.0,0,0.3641791044776119,0.0,1,1,0,0,0,0,0,0,0,1,0
0.0,1,0.12941176470588234,0,0,0,0,1,0.0,1,0.7646766169154228,0.0,1,0,1,0,0,0,0,0,0,0,0
0.75,1,0.07058823529411765,0,1,0,0,1,0.0,1,0.8323383084577115,0.0,1,0,1,0,0,1,0,0,0,0,0
0.75,1,0.3529411764705882,1,0,1,0,1,0.0,1,0.7517412935323382,0.0,1,0,1,0,0,1,0,0,0,0,0
1.0,1,0.023529411764705882,0,1,1,0,1,1.0,1,0.854726368159204,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.12941176470588234,0,0,0,0,1,0.0,1,0.7278606965174129,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.21176470588235294,0,0,0,0,1,0.0,1,0.5681592039800994,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.058823529411764705,0,0,0,0,1,0.0,1,0.6621890547263681,0.25,1,0,1,0,0,0,0,0,0,1,0
0.75,1,0.047058823529411764,0,1,1,0,0,0.0,1,0.7641791044776118,0.5,1,0,1,0,0,1,0,0,0,0,0
0.0,0,0.32941176470588235,0,0,1,0,1,0.0,0,0.31940298507462683,0.0,1,1,0,0,0,0,0,0,0,0,0
0.0,1,0.1411764705882353,0,1,0,0,1,0.0,1,0.7119402985074627,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.1764705882352941,0,1,0,0,1,0.0,1,0.8079601990049752,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.32941176470588235,0,0,0,0,1,0.0,1,0.5169154228855721,0.0,1,0,1,0,0,0,0,0,0,0,0
0.75,1,0.2588235294117647,0,1,1,0,1,0.0,1,0.6562189054726368,0.25,1,0,0,0,0,1,0,0,0,0,0
0.25,1,0.21176470588235294,0,1,1,0,0,0.0,0,0.8706467661691543,0.0,1,0,1,0,0,0,1,0,0,0,0
0.25,0,0.1411764705882353,0,0,1,0,1,0.0,1,0.29950248756218906,0.25,1,1,0,0,0,0,0,0,0,0,0
0.0,0,0.10588235294117647,1,0,0,0,1,0.0,1,0.3114427860696517,0.0,1,0,0,0,0,0,0,0,1,0,0
0.0,0,0.23529411764705882,0,1,0,0,1,0.0,0,0.31741293532338305,0.0,1,1,0,0,0,0,0,0,1,1,0
0.25,1,0.24705882352941178,0,1,1,0,0,0.0,1,0.772636815920398,0.5,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.1764705882352941,0,0,0,0,1,0.0,0,0.06965174129353235,0.25,1,1,0,0,0,0,0,0,1,0,0
0.75,1,0.2588235294117647,0,0,1,0,1,0.0,1,0.8233830845771145,0.0,1,0,1,0,0,1,0,0,0,0,0
0.0,0,0.2588235294117647,0,0,0,0,0,0.0,1,0.5263681592039802,0.5,1,0,1,0,0,0,0,0,1,0,0
0.25,1,0.058823529411764705,1,0,0,0,1,0.0,1,0.6059701492537314,0.0,1,0,1,0,0,0,0,0,0,0,0
0.75,0,0.03529411764705882,0,0,0,0,0,0.0,1,0.618407960199005,0.5,1,0,1,0,0,1,0,0,0,0,0
0.0,1,0.16470588235294117,0,0,0,0,1,0.0,1,0.7522388059701491,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.2588235294117647,1,0,1,0,1,0.0,1,0.37363184079601985,0.0,1,0,0,0,0,0,0,0,1,0,0
0.5,1,0.24705882352941178,0,0,1,0,1,0.0,1,0.7975124378109453,0.0,1,0,1,0,0,1,0,0,0,0,0
1.0,1,0.1764705882352941,1,1,1,1,0,1.0,0,0.6084577114427862,0.0,1,1,0,0,0,0,0,0,0,1,0
0.5,1,0.29411764705882354,0,0,1,0,1,0.0,1,0.827363184079602,0.5,1,0,1,0,0,0,1,0,0,0,0
0.0,1,0.2823529411764706,0,0,1,0,1,0.0,1,0.7119402985074627,0.25,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.7263681592039801,0.5,1,0,1,0,0,0,1,0,0,0,0
0.25,1,0.24705882352941178,0,1,0,1,1,0.0,1,0.6686567164179105,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.1411764705882353,0,0,0,0,1,0.0,1,0.5313432835820896,0.25,1,0,1,0,0,0,0,0,1,0,0
0.0,1,0.27058823529411763,0,0,0,0,1,0.0,1,0.5567164179104478,0.25,1,0,1,0,0,0,0,0,1,0,0
0.5,1,0.23529411764705882,0,1,0,0,0,0.0,1,0.8233830845771145,0.0,1,0,1,0,0,1,0,0,0,0,0
0.25,1,0.29411764705882354,1,0,0,0,1,0.5,1,0.7044776119402985,0.0,1,0,1,0,0,0,1,0,0,0,0
0.5,1,0.03529411764705882,0,1,0,0,1,0.0,1,0.7786069651741293,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.15294117647058825,0,0,0,0,1,0.0,0,0.5233830845771144,0.25,1,0,1,0,0,0,0,0,1,1,0
0.5,1,0.3411764705882353,0,1,1,1,1,0.5,1,0.9323383084577114,0.25,1,0,0,0,0,1,0,0,0,0,0
0.0,0,0.1411764705882353,0,0,0,0,1,0.0,0,0.5059701492537313,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.16470588235294117,0,0,1,0,1,0.0,1,0.6,0.25,1,0,1,0,0,0,0,0,1,0,0
0.75,1,0.023529411764705882,0,0,0,0,1,0.0,1,0.7756218905472637,0.25,1,0,1,0,0,1,0,0,0,0,0
0.0,0,0.3176470588235294,0,0,1,0,0,0.0,0,0.5587064676616916,0.0,1,0,1,0,0,0,0,0,1,0,0
0.0,1,0.1411764705882353,0,0,0,0,1,0.0,1,0.6597014925373134,0.0,1,0,1,0,0,0,0,0,1,0,0
0.25,1,0.1764705882352941,0,0,0,0,1,0.0,1,0.672139303482587,0.0,1,0,1,0,0,0,0,1,0,1,0
0.75,1,0.09411764705882353,0,1,0,0,1,0.5,1,0.8283582089552238,0.25,1,0,1,0,0,1,0,0,0,1,0
0.0,0,0.24705882352941178,0,0,0,0,1,0.0,1,0.5109452736318407,0.5,1,0,1,0,0,0,0,0,1,0,0
0.5,0,0.08235294117647059,0,0,1,0,0,0.0,1,0.2194029850746268,0.25,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0.058823529411764705,0,0,1,0,1,0.0,1,0.800497512437811,0.0,1,0,1,0,0,1,0,0,0,0,0
1.0,1,0.2823529411764706,0,1,0,0,1,0.0,1,0.8154228855721393,0.0,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.1411764705882353,0,0,0,0,1,0.0,1,0.7492537313432835,0.25,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.08235294117647059,0,1,1,0,1,0.0,1,0.7691542288557214,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.12941176470588234,0,0,0,0,1,0.0,0,0.06069651741293533,0.0,1,1,0,0,0,0,0,0,0,0,0
0.25,1,0.18823529411764706,0,0,0,1,1,0.0,0,0.8,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.16470588235294117,0,0,1,0,0,0.0,1,0.6134328358208956,0.25,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.11764705882352941,0,0,1,1,1,0.0,1,0.8462686567164178,0.25,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.3058823529411765,0,1,1,0,1,0.0,1,0.8427860696517412,0.5,1,0,1,0,0,0,0,0,0,1,0
0.5,1,0.15294117647058825,1,0,1,1,1,0.5,1,0.908457711442786,0.25,1,0,1,0,0,1,0,0,0,1,0
0.0,0,0.2823529411764706,1,0,1,0,1,0.0,0,0.4791044776119403,0.0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0.16470588235294117,0,0,0,1,1,0.0,1,0.8139303482587064,0.25,1,0,1,0,0,0,0,0,0,1,0
1.0,1,0.12941176470588234,0,0,1,1,1,0.5,1,0.872636815920398,0.25,1,0,1,0,0,0,0,0,0,1,0
0.5,1,0.023529411764705882,0,0,0,0,1,0.0,1,0.5537313432835821,0.0,1,0,1,0,0,0,0,0,0,0,0
0.5,1,0.023529411764705882,0,0,0,0,1,0.0,1,0.7791044776119402,0.25,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.3529411764705882,0,1,0,0,1,0.0,1,0.8258706467661691,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0,0,0,0,1,0.0,1,0.2577114427860696,0.25,1,1,0,0,0,0,0,0,0,0,0
0.0,1,0.07058823529411765,0,0,0,0,1,0.0,1,0.572139303482587,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.24705882352941178,1,0,0,0,1,0.0,1,0.617412935323383,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.023529411764705882,0,0,0,0,1,0.0,1,0.6228855721393034,0.25,1,0,1,0,0,0,0,0,0,0,0
0.75,1,0.1764705882352941,0,0,1,0,1,0.0,1,0.7223880597014924,0.25,1,0,1,0,0,1,0,0,0,1,0
0.0,0,0.10588235294117647,0,0,0,0,1,0.0,1,0.0681592039800995,0.5,1,0,0,0,0,0,0,0,0,0,0
0.25,0,0.32941176470588235,0,1,1,0,1,0.0,1,0.7054726368159204,0.0,1,0,1,0,0,0,0,1,0,0,0
0.0,0,0.03529411764705882,0,0,0,0,1,0.0,1,0.6134328358208956,0.25,1,0,1,0,0,0,0,0,0,0,0
0.5,1,0.09411764705882353,0,1,0,0,0,0.0,1,0.8104477611940298,0.0,1,0,1,0,0,0,0,0,0,0,0
0.5,1,0.21176470588235294,1,0,1,0,1,0.0,1,0.6517412935323383,0.0,1,0,1,0,0,1,0,0,0,0,0
0.5,0,0.24705882352941178,1,0,0,0,1,0.0,1,0.5562189054726369,0.0,1,0,1,0,0,1,0,0,0,1,0
1.0,1,0.07058823529411765,1,1,1,1,1,1.0,0,0.7383084577114428,0.0,1,1,0,0,0,0,0,0,0,1,0
0.0,1,0.16470588235294117,0,0,1,0,1,0.0,1,0.8089552238805969,0.5,1,0,1,0,0,0,0,1,0,0,0
0.0,1,0.3058823529411765,0,0,1,0,1,0.0,1,0.6268656716417911,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.023529411764705882,0,0,0,0,1,0.0,0,0.32139303482587056,0.0,1,0,0,0,0,0,0,0,0,1,0
0.25,1,0.29411764705882354,0,0,0,0,1,0.0,1,0.6666666666666666,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.08235294117647059,0,0,0,0,1,0.0,1,0.6646766169154228,0.0,1,0,1,0,0,0,0,0,0,0,0
0.75,1,0.11764705882352941,0,1,0,0,1,0.0,1,0.6094527363184079,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.3411764705882353,0,0,0,0,1,0.0,1,0.5636815920398011,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.3529411764705882,1,1,0,0,1,0.0,1,0.8412935323383085,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.15294117647058825,0,0,0,0,1,0.0,1,0.6527363184079601,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.12941176470588234,0,0,1,0,1,0.0,0,0.6970149253731343,0.5,1,0,1,0,0,0,0,0,0,1,0
0.75,1,0.3411764705882353,0,0,1,0,0,0.0,1,0.8199004975124379,0.0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0.03529411764705882,0,1,1,0,1,1.0,1,0.6199004975124378,0.5,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.2588235294117647,1,0,0,0,1,0.0,1,0.6029850746268656,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.058823529411764705,1,0,0,0,1,0.0,0,0.20746268656716416,0.0,1,1,0,0,0,0,0,0,0,0,0
1.0,1,0.3529411764705882,0,1,1,0,1,0.5,1,0.8756218905472636,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.3411764705882353,0,0,0,0,1,0.0,1,0.753731343283582,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.07058823529411765,0,1,0,0,1,0.0,0,0.7124378109452736,0.25,1,0,1,0,0,0,0,1,0,0,0
0.0,1,0.1764705882352941,0,1,1,0,1,0.0,1,0.8681592039800995,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.08235294117647059,0,0,0,0,1,0.0,0,0.5522388059701492,0.25,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.08235294117647059,1,0,0,0,1,0.0,0,0.3611940298507462,0.0,1,1,0,0,0,0,0,0,1,0,0
0.5,1,0.2,0,0,0,0,1,0.0,1,0.5771144278606964,0.5,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.03529411764705882,0,0,0,0,1,0.0,1,0.518905472636816,0.5,1,0,1,0,0,0,0,0,1,0,0
0.75,1,0.058823529411764705,1,1,1,1,1,0.0,0,0.9870646766169154,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.047058823529411764,0,0,1,0,1,0.0,1,0.11094527363184076,0.0,1,1,0,0,0,0,0,0,1,0,0
0.5,1,0.3058823529411765,0,0,0,0,1,0.0,1,0.6711442786069651,0.25,1,0,1,0,0,0,1,0,0,0,0
0.25,1,0.32941176470588235,0,1,1,0,1,0.0,1,0.8746268656716417,0.0,1,0,1,0,0,0,1,0,0,0,0
0.5,1,0.27058823529411763,1,0,0,0,1,0.0,1,0.7223880597014924,0.0,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.611764705882353,0,0,0,0,1,0.0,0,0.2761194029850746,0.0,1,0,0,0,0,0,0,0,1,0,0
0.0,0,0.09411764705882353,0,0,1,0,1,0.0,1,0.7582089552238807,0.0,1,0,1,0,0,0,0,0,1,1,0
0.75,1,0.12941176470588234,0,0,0,0,1,0.0,1,0.7706467661691543,0.5,1,0,1,0,0,0,0,0,0,0,0
1.0,1,0.2,0,1,1,0,1,0.5,1,0.8572139303482588,0.0,1,0,1,0,0,0,0,0,0,1,0
0.5,0,0.03529411764705882,0,1,0,0,1,0.0,1,0.20945273631840794,0.5,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0,0,0,0,1,0.0,1,0.2631840796019901,0.0,1,0,0,0,0,0,0,0,1,0,0
0.0,1,0.3176470588235294,0,0,0,0,1,0.0,0,0.6696517412935323,0.0,1,0,1,0,0,0,0,1,0,0,0
0.25,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.6676616915422885,0.25,1,0,1,0,0,0,0,1,0,1,0
0.0,0,0.3529411764705882,0,0,0,0,1,0.0,1,0.6104477611940298,0.5,1,0,0,0,0,0,0,0,1,0,0
0.25,1,0.29411764705882354,1,0,0,0,1,0.0,1,0.7199004975124377,0.0,1,0,1,0,0,0,0,1,0,0,0
0.0,1,0.2,1,1,0,0,1,0.0,1,0.7606965174129353,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.23529411764705882,0,0,0,0,1,0.0,1,0.5845771144278606,0.0,1,0,1,0,0,0,0,0,0,0,0
0.5,0,0.2588235294117647,0,1,0,1,1,0.5,1,0.8054726368159204,0.5,1,0,1,0,0,0,0,0,0,1,0
0.75,0,0.23529411764705882,1,0,0,0,0,0.0,0,0.6691542288557214,0.5,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.3176470588235294,0,1,0,0,1,0.0,1,0.5676616915422885,0.5,1,0,1,0,0,0,0,0,0,1,0
0.25,1,0.12941176470588234,0,1,1,0,1,0.0,1,0.8557213930348259,0.0,1,0,1,0,0,0,1,0,0,0,0
0.0,1,0.058823529411764705,0,1,0,0,1,0.0,1,0.6164179104477612,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.023529411764705882,0,0,0,0,1,0.0,1,0.5114427860696518,0.25,1,0,1,0,0,0,0,0,0,0,0
0.5,1,0.1764705882352941,0,0,0,0,1,0.0,1,0.6552238805970149,0.0,1,0,1,0,0,0,1,0,0,0,0
0.5,1,0.1764705882352941,0,1,0,0,1,0.0,1,0.6104477611940298,0.0,1,0,1,0,0,0,1,0,0,1,0
0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.1810945273631841,0.5,1,0,0,0,0,0,0,0,0,0,0
0.75,1,0.08235294117647059,1,0,0,0,0,0.0,0,0.617910447761194,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.3411764705882353,0,0,1,0,1,0.0,1,0.22288557213930343,0.0,1,0,0,0,0,0,1,0,0,1,0
0.5,1,0.21176470588235294,0,0,1,1,0,0.5,1,0.8885572139303483,0.25,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.08235294117647059,0,0,1,0,1,0.0,1,0.8009950248756219,0.25,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.12941176470588234,0,0,0,0,1,0.0,1,0.5054726368159204,0.5,1,0,1,0,0,0,0,0,0,1,0
0.5,1,0.22352941176470587,0,0,1,0,1,0.0,1,0.8243781094527362,0.0,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.1764705882352941,0,0,0,0,1,0.0,0,0.27313432835820894,0.5,1,1,0,0,0,0,0,0,0,0,0
0.25,1,0.23529411764705882,0,0,0,1,1,0.0,1,0.8263681592039801,0.5,1,0,1,0,0,0,1,0,0,1,0
0.0,0,0.3529411764705882,0,1,1,1,0,0.0,1,0.7388059701492538,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.18823529411764706,0,0,0,0,1,0.0,1,0.5592039800995025,0.5,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.23529411764705882,0,0,0,1,0,0.0,1,0.11343283582089547,0.25,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.18823529411764706,0,0,0,0,1,0.0,1,0.517910447761194,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.3058823529411765,0,0,1,0,1,0.0,1,0.8079601990049752,0.5,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.1411764705882353,0,1,0,0,1,0.0,1,0.7054726368159204,0.0,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.22352941176470587,0,0,0,0,1,0.0,1,0.06517412935323383,0.0,1,1,0,0,0,0,0,0,0,0,0
0.25,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.4313432835820895,0.0,1,1,0,0,0,0,0,0,0,1,0
0.5,1,0.21176470588235294,0,0,0,0,1,0.0,1,0.7751243781094528,0.25,1,0,1,0,0,0,1,0,0,1,0
0.0,0,0.2588235294117647,0,0,0,0,1,0.0,1,0.5104477611940298,0.25,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.3176470588235294,0,0,1,0,0,0.0,1,0.6626865671641791,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.22352941176470587,0,0,0,0,1,0.0,1,0.5512437810945274,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.2,0,0,0,0,1,0.0,1,0.6577114427860695,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.22352941176470587,0,0,0,0,1,0.0,0,0.2761194029850746,0.0,1,1,0,0,0,0,0,0,0,0,0
0.0,0,0.1411764705882353,0,0,0,0,1,0.0,1,0.6084577114427862,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.058823529411764705,0,0,0,0,1,0.0,1,0.5328358208955224,0.0,1,0,1,0,0,0,0,0,0,0,0
0.75,1,0.16470588235294117,0,1,0,0,1,0.5,0,0.6980099502487562,0.5,1,0,0,0,0,0,0,0,0,1,0
0.0,0,0.12941176470588234,0,0,0,1,1,0.0,1,0.6532338308457711,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.3529411764705882,0,0,0,0,0,0.0,1,0.5134328358208955,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.03529411764705882,0,1,0,0,1,0.0,0,0.663681592039801,0.5,1,0,1,0,0,0,1,0,0,0,0
0.25,1,0.3176470588235294,0,0,0,1,1,0.0,1,0.7189054726368159,0.0,1,0,1,0,0,0,0,0,0,0,0
0.5,0,0.07058823529411765,1,1,0,0,0,0.0,1,0.37363184079601985,0.0,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.01791044776119402,0.0,1,0,0,1,0,0,0,0,1,1,0
0.0,0,0.3529411764705882,0,0,1,0,1,0.0,1,0.6601990049751243,0.5,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.025870646766169153,0.5,1,0,0,1,0,0,0,0,1,1,0
1.0,0,0.22352941176470587,1,1,0,1,1,0.5,1,0.8681592039800995,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.3529411764705882,1,0,0,0,1,0.0,1,0.6656716417910448,0.25,1,0,1,0,0,0,0,0,1,0,0
1.0,1,0.09411764705882353,1,1,0,0,1,0.0,1,0.8641791044776118,0.0,1,0,1,0,0,0,0,0,0,1,0
0.25,1,0.2,0,0,1,0,1,0.0,0,0.7218905472636815,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.3176470588235294,1,0,0,1,1,0.0,1,0.8562189054726367,0.0,1,0,1,0,0,0,1,0,0,0,0
0.0,0,0.22352941176470587,0,0,0,0,0,0.0,1,0.5164179104477612,0.25,1,0,1,0,0,0,0,0,0,0,0
1.0,1,0.22352941176470587,1,1,0,0,1,0.5,1,0.7791044776119402,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,0,0.058823529411764705,0,0,0,0,1,0.0,1,0.5114427860696518,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0,0,0,0,1,0.0,1,0.7069651741293532,0.0,1,0,1,0,0,0,0,0,1,0,0
0.0,0,0.09411764705882353,1,0,1,1,0,0.0,1,0.7766169154228855,0.0,1,0,1,0,0,0,0,0,0,1,0
0.0,1,0.07058823529411765,0,0,0,0,0,0.0,1,0.6646766169154228,0.5,1,0,1,0,0,0,0,0,1,0,0
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.517910447761194,0.0,1,0,1,0,0,0,0,0,1,0,0
1.0,0,0.23529411764705882,0,0,0,0,1,0.5,1,0.26865671641791045,0.25,1,1,0,0,0,0,0,0,0,0,0
0.25,0,0.2588235294117647,0,0,0,0,1,0.0,0,0.5278606965174129,0.25,1,0,1,0,0,0,0,1,0,1,0
0.25,0,0.21176470588235294,0,0,0,0,1,0.0,1,0.5059701492537313,0.25,1,0,1,0,0,0,0,1,0,0,0
0.0,0,0.2588235294117647,0,1,0,0,1,0.0,1,0.6741293532338308,0.0,1,0,1,0,0,0,0,0,1,0,0
0.75,0,0.1764705882352941,0,1,1,1,0,0.5,1,0.4144278606965174,0.5,1,1,0,0,0,0,0,0,0,0,0
0.0,1,0.07058823529411765,0,1,0,0,1,0.0,1,0.6039800995024875,0.0,1,0,1,0,0,0,0,1,0,0,0
0.75,1,0.1411764705882353,0,1,1,0,1,0.0,1,0.6661691542288557,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.047058823529411764,0,1,1,0,1,0.0,1,0.7935323383084577,0.0,1,0,1,0,0,0,0,1,0,0,0
0.0,1,0.21176470588235294,0,1,1,0,1,0.0,1,0.86318407960199,0.5,1,0,1,0,0,0,0,0,1,0,0
0.25,1,0.3058823529411765,0,1,1,0,1,0.0,1,0.7522388059701491,0.25,1,0,1,0,0,0,1,0,0,0,0
0.0,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.654228855721393,0.5,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.21176470588235294,0,0,0,0,1,0.0,0,0.6,0.5,1,0,1,0,0,0,0,1,0,0,0
0.0,0,0.22352941176470587,0,0,0,0,1,0.0,1,0.06915422885572137,0.5,1,1,0,0,0,0,0,0,1,0,0
0.0,1,0.22352941176470587,0,0,0,1,1,0.0,0,0.3656716417910447,0.0,1,1,0,0,0,0,0,1,0,1,0
0.0,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.7597014925373133,0.0,1,0,1,0,0,0,0,0,1,0,0
0.75,1,0.27058823529411763,0,1,1,0,1,0.0,1,0.8517412935323382,0.0,1,0,1,0,0,0,0,0,0,0,0
1.0,1,0.3411764705882353,0,1,1,0,1,0.0,1,0.8661691542288558,0.5,1,0,1,0,0,0,0,0,0,0,0
0.25,1,0.27058823529411763,0,1,0,0,1,0.0,1,0.7034825870646766,0.25,1,0,1,0,0,0,1,0,0,0,0
1.0,1,0.15294117647058825,0,1,1,1,1,0.5,1,0.9213930348258706,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.29411764705882354,0,0,0,0,0,0.0,0,0.18159203980099503,0.0,1,1,0,0,0,0,1,0,0,0,0
0.25,1,0.24705882352941178,0,0,0,0,1,0.0,1,0.7582089552238807,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.3529411764705882,0,1,0,0,1,0.0,1,0.7199004975124377,0.25,1,0,1,0,0,0,0,0,1,0,0
0.0,1,0.12941176470588234,0,0,0,0,0,0.0,1,0.6825870646766168,0.0,1,0,1,0,0,0,0,0,0,1,0
0.25,1,0.07058823529411765,0,0,1,0,1,0.0,1,0.8039800995024875,0.0,1,0,1,0,0,0,0,0,0,0,0
0.25,0,0.047058823529411764,0,0,1,0,1,0.0,1,0.772636815920398,0.0,1,0,1,0,0,0,0,1,0,1,0
0.75,1,0.12941176470588234,0,1,0,1,1,0.0,1,0.7641791044776118,0.25,1,0,1,0,0,0,0,0,0,0,0
0.75,1,0.27058823529411763,1,0,1,0,1,0.0,1,0.8552238805970148,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.7651741293532338,0.25,1,0,1,0,0,0,0,0,0,0,0
0.5,0,0.07058823529411765,0,0,0,0,1,0.0,1,0.7094527363184079,0.0,1,0,1,0,0,0,0,0,0,0,1
0.75,0,0.3411764705882353,1,0,0,0,1,0.0,0,0.664179104477612,0.0,1,0,1,0,0,0,0,0,0,0,0
0.0,1,0.3411764705882353,0,1,0,0,1,0.0,1,0.7960199004975124,0.5,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.10588235294117647,0,0,0,0,1,0.0,1,0.07412935323383085,0.0,1,0,0,0,0,0,0,0,0,0,1
